review,star_rating
very bad experience i want replace it i bought it days ago and now there is conastant noice coming whenever i call someone,1.0
very good smartphone and value for smoother and speedy response and work,5.0
nice phone and photo is superb,5.0
its a awsm laptop with premium looks and great performance,5.0
dont go for netgear or belkin its a ultimate product for a normal home usage it never hangs up and it is giving a good range delivery of the product is good as always description is true esay to install in other word must buy product and best buy too,5.0
everything is fine except the quality of camera overall this mobile phone is just,5.0
its star rated product that in itself talks about the quality of the earphones in its price range i would say it s the best just recieved the product so not much to say updated there was a connectivity problem with the product it used to automatically get disconnected while using with laptop it was working fine with smartphone though so have placed for a replacement,5.0
product delivered within days nicely packed no defects amd one of the best for k budget,5.0
i am writing after 1 month the phones 6000mah battery is playing a very good job its overall very fast and is far better than samsungs 20000 rs phone well gaming should be more optimized since pubg cant run better than balanced graphics and medium fps which makes it less professional overall its a must buy phone,5.0
good one lets seehow long battery life last recommend others too good sound quality,5.0
the sound quality is awesome and the charging is very quick and long lasting it is good for gym use also,5.0
good phone,5.0
the phone is all right the design is not so good but when i play freefire the normal sit up button is not working well but when i tranfer the sit up button upper then working well so i will recommendif u want to buy the phone only for game then dont buy it,5.0
best products,5.0
keeps falling of ears could have had better ergonomic design a little uncomfortable on long usage battery back is unquestionable magnet works well too no problems after months usage,4.0
pros nothing to complain about sound quality bass quality is very well balanced not unnecessarily extra bass needs applauding noise cancellation is decent comfortable to wear for hours though you shouldn t use any earphone for more than hour straight connectivity is decent enough gets connected very fast battery life is good the marketing about minutes charging hours of music it s not a gimmick at all works like a charm build quality doesn t just look premium very compact and simple yet classy at the same time cons only one negative point needs a mention a physical on off button relying only on magnetic on off mechanism is kinda stupid sometime when i m carrying it in bag magnetic heads go detached to each other a physical on off button would ve been a savour other than that the magnetic on off works just fine bought it for and i m satisfied with the experience though i ve seen it pricing in very rare festive offer days,4.0
45k if you are confused in iphone xr and iphone 11 then go for iphone 11 go for it i have shifted form android to ios after 8 years and there is no way to i m going back ios great camera 55 user experience 55 display 455 sound 55 battery 45 charging 55 20v apple charger privacy 55 storage i have 64gb variant that is enough for most of people its a simple phone with lots of power and thats perfect,5.0
all over review easily coonect with bluetooth quality good easy to handel,4.0
i m saying this on day one so can t say about long term quality or battery life pros great sound great bass and vocals too we re crystal clear very ergonomic ear bud design good shielding from outside noise call quality was also fair though microphone could have been better cons magnetic on off seems weird though useful,5.0
this is a good wifi router but not perfect because this router range not good it is not work beside a wall,4.0
amazing battery life and good experience,4.0
good product range is the to whole my house something like 3 wall across also easy to set up best product for home use,5.0
just okay,5.0
amazing product excellent battery backup super fast charging good sound easy to use,5.0
very nice poco m3 phone good camra,5.0
worst quality initially first few months it will be working great then you will see each feature worsening if you are willing to spend this money for a product that gonna work months then go for it,5.0
camera low quality otherwise value for 10k,5.0
value for money audio quality is awesome,5.0
after days use it is generating noise while calling now i am stuck because the replacement period has been over,1.0
not a super phone in this budget enough features not a execept more on this budget,5.0
me and my bois taking selfie alive is awesome,5.0
the ear phone started troubling after four monthsof purchase one side of ear phone did not workand today when i went to service centre there wereat least odd sets of same defect apart from thisothers who had visited the service centre had similar issues,1.0
note the only problem with this earphone is that it should have contain ear wings which would have helped these earphones to get a firm hold in the ears but its okay they aren t that loose review the earphones are great with great bass and clear voice quality and the microphone also gives great sound output during phone calls overall an excellent product for the price go for it without a doubt its worth every penny update i returned these earphones just because i was getting these in bold black color on the official oneplus site for rs really happy with the product,5.0
i took this earphone for calling purpose but it is not at all audible correctly company changed earphone once and given another piece but i m facing the same problem i took oneplus is topbrand but i m facing worst experience by purchasing this product,1.0
it has great sound quality and bass but after 2 months of use they got break without any falling or jerk i was wearing it normally and it got break from one sidei call to costumer care service no but no reply is coming i also filed a complaint in boat official website for warranty claim but no respond is coming from there too and there is no service center where i can approach for my claimso my 1499 are wasted now,1.0
sound quality is too good and noice cancelation is also fine heavy bass their is one problem i feel it after using to hours i feel small pain in my ear it s minor over all it is extremely good problem,4.0
this is the best bluetooth headset i have ever had i tried many previously not naming any brand but this one just tick every single requirement i had it s worth every single penny,5.0
the sound is really good i haven t tried noise cancellation yet the bass quality was not good when i used it for the first time but after some days of use it got better and i don t know how but now i m happy with the bass as well overall it was worth buying at least for me,4.0
gone within months not charging not turn on totally rs waste within months i am very disappointed,1.0
last time i bought dlink router and came to know that it is not supported by tikona network i called tikona and they suggested to go with this router after comparing this router with others finally ordered this got the delivery very next day flipkart at its best with all the items mentioned on the product description i was concerned over the configuration but it includes easy installation guide which helped me to configure this router within 5 minutes without any interruptions i am read more,4.0
works like a miracle with oneplus phone auto detection on bluetooth phone and superb sound quality light wiegh and clear call quality,5.0
if you look for switching between your laptop and mobile this one will definitely not gonna help you you have to switch it manually since there is no switch or options available false commitment from one plus disappointed remaining product descriptions are fine,3.0
i needed to replace the product due to aound issue in months time and due to covid replacement nd pickup is very time consuming however product doesn t suit most of mi phone due to aac nd etc codec issue and gives only average sound on full volume in one plus device good sound is there,3.0
in one word the best,5.0
low budget mobile rendomly use device battery charging very low camera not okay display not ok for official work game overall kaka type use mobile,5.0
good mobile good price,5.0
nice timely delivery,3.0
so far im having a great experience looks good works well i dont know much about routers so i wanted something reliable and this is exactly what tplink is providing me with reliable,5.0
value for money yellow colour just look awesome if you want to buy this phone go for the yellow colour,4.0
this is my first ios phoneim so happy with this product and camera quality is superbi love this phone thanks flipkart,5.0
i purchase tplink tlwr740n 23rd apr15 very fast delivered by flipkartit is really great product and customer support is also very very good better this wifi router others dlink 150 routes my dlink ruter work only 1y i go to service center but not solve my problem dlink service center workers not good talking to customer but tplink tlwr740n router is good work in 6 months i like it,5.0
camera quality is good phone is awesome,5.0
good performance,4.0
after days of use left side of earpieces stopped working and due to covid they are not providing repairing option oneplus wale bol rahe hai service centre jao mai km dur rahta hu oneplus ke nearest service center se jitna mai isko servicing karwane me paisa lagaunga utna me to mai naya dusra khareed lunga don t buy it,1.0
sound is average if u already had a good tast of sound but if you are using first time its good noise cancellation is also average and main thing battery life if will be with you till to hours fast is good,4.0
nies phone,3.0
it is an awesome phone,4.0
battery hitting issue,4.0
product quality is great sound quality is great the only one issue i found with these neckband is if you are listening to music or watching a video and stop the music video for few minutes and then play the music video after like min the neckband stops working until i press any of its buttons i think its some kinda power saving feature,4.0
product is totally not worth rs in name of bass the sound is boosted and you do not hear any bass sound quality is not at all comfortable at high levels frequently bluetooth connection goes off and need to re pair or turn on off the device better go for realme buds wireless in same price range infact less than oneplus,3.0
good phone,5.0
the media could not be loaded sound quality superbbass is goodnoise cancellation in satisfactorybalanced sound nothing to say much just awsome and also an majistic magical mistrycal experiences for gamer buddys and those who loves edm based tracksand after allvalue for money,5.0
good purchased,5.0
good phone and i like it,5.0
best for long lasting battery life charge only for min and use it for next hrs no fuss simple to use,5.0
very good mobile,5.0
laptop 15 intel pentium gold 6405u has pathetic processor is very slow ones you upload the windows 95 space is captured and system is getting slowcustomer service of hp laptop is not promisable i have ruined my 3 consecutive days to had whatsapp conversations and calls they not provided any solutionmy time and money completely wastesuggest to not buy hp laptops with such bad service,2.0
its overall very good the only issue i had and its small is the smallest ear bud available in the box is not as small as i use other than that the sound build quality is fine,5.0
for this price this is the best configuration that you can buy but the software is the issue it could have been improved or they need to give an update to fix this issue,4.0
awesome phone,4.0
when i tried it first time felt amaged later after a month everything changed the good part is very very low frequency sound or bgm also clearly audible bass is little low but u can enjoy good quality vocal may be this piece of ear phone has few issues or whole model might be having as it is able to increase lows to high the sometimes i feel unnecessary noise also if it comes to mic it s pathatic mic is far from mouth but it can capture decent vocal unfortunately it is capturing noise and voice people on call with me asking me to remove wireless disconnection issue it gets disconnects while on call or watching movie it s not frequently happens but few times in a week it happens even we are beside the phone it s getting disconnecting i am using oneplus brand phone if i try laptop or other devices connecting to them is little difficult but after connecting it is working perfectly,4.0
thanx flipkart giving fast delivery with genuine price iphone 11 work really very good camera is very nice,4.0
i am giving the review after using the product almost 6 month installation it is very easy to install just put the power on and connect with wlan and pc with the desired cables then opened the browser and went to 19216201 and using default username as admin and password as admin and entered to the modem page now cloned my pc mac address with the modem and set the wifi network and its password and saved it and then all are working till now uses my modem is almost on for 24x read more,5.0
the earphones looks okay basically in this price they solve the purpose you can take meetings and use them as normal earphone they fit perfectly i thing its the best purchase in this price obviously they cant be use to hear music if you are hardcore music listener you wont find that good in this case,5.0
got this on the prime day exclusive sale for rs 1498 u cant get a better deal than thisfirst i will come to the build the entire thing is well cushioned it is comfortable on the ears no pressure on the ears like u just have to put it off even if u dont want to the ears will sweat a little its true but that is because they cover the entire year the headband does not feel heavy at all on the head there is no problems with the connectivity at all it only took a few seconds to connect to my ipad air 3 and my realme 5 pro mentioned the model so that angone having these model can buy it worryfreesecond the sound the treble is a bit low but the base is on point it comes both with a 35mm aux so playing pubg with this is no issue with bluetooth connectivity u will find latency but with the wire footsteps and everything are clear af there is noise cancellation but dont expect like those of bose obvio the price point does vary a lot but for this range this is too good i am satisfied with my purchase to the highest point just get it,5.0
good battery sound awesome bass superoverall good product in one plus,5.0
i love this very nice sound and bass is okay okay but mic is so best for calling and sound awesome,5.0
love it,5.0
mobile is good,5.0
top quality premium color and superb sound quality magnetic on off is super dope instant connectivity charging is also speedy only thing i will miss in oneplus is there is no function to make call to recent contact like i had in boat headset that was a very useful function for bike riders,4.0
nice,4.0
it gets disconnected the bluetooth automatically during connection,2.0
then i returned it to replace and amazon delivered me a wonderful original product,1.0
i purchased it as its one plus brand connectivity is good calling is also nice but if you are bass lover you will be highly disappointed sometimes sound goes creepy as well it looses the quality a bit if there s any return option i would like to return it in the same price range you ll get better neck bands,3.0
awsome phone nice delivery good job flipkart,3.0
fully satisfied with the phone,5.0
the media could not be loaded good one,5.0
go for mint colour of this product as in mint colour item has an extra mic for calling purpose but in blue colour there is no any extra mic so i am not comfortable with this product for calling purpose sound quality is nice but only problem with the extra mic,1.0
nice osama good work,5.0
i had purchased buds and these wireless bluetooth both arr having same issues that is sound is getting pause for fraction of sec in evert half minute,1.0
ear piece volume its very low if you are in road you cant able to ear the sound need to put loudspeaker or head phone,4.0
the performance is very good and it is fast all features are good and as per the cost price it is value for money cant expect more for this price however the webcam resolution is a bit weak not giving a sharper picture but all in all cant complain i suggest going for it,4.0
auto focus is not at all perfectminimum aperture is 45 so dont expect much in portraitwhile focusing manually there is a play for the lense1855 mm so that there is a chance for getting missing ur focus even though if ur made it correctlyeasy to operate compared to nikkon modelsfast moving subjects cannot be captured as expected due to its poor auto focus performance it take about 3 to 6 seconds to focus in internal lighting conditions and it fail to focus several times in dim lightsplastic quality is poori got it for rs18599 so that it is a value for money product dont go for this model if ur willing to pay about 23k better go with nikkon 5300,3.0
good sound qualiy,5.0
value for money thanku flipkart for fast delivery,5.0
good at this price range wifi range is very descent easy to setup and configure works with any cable broadband connection it is not a adsl one its home router,5.0
camera quality is not good it is mentioned as 13mp but the motion of the camera is like 2mp phone is very slow in operation even though it is 3gb ram more over it is made in china,1.0
this review is first day of using this mobile my meits superb i compared with samsung m12 its best than that mobile next i will put review on mext week thank you pls trust this review,4.0
most of time hanging heavy app chating issues typical slow,5.0
sometimes its hangnow battery backup is also not good,5.0
after one month of use honest review everything is good sound battery backup connectivity look and noise cancelation but chinese product remains chinese sorry to say but the volume play pause button fell off suddenly somewhere while neckband was in my ear and it shows no sign before so that i could have fixed it it just fell off everything still works fine but i don t have buttons to increase decrease volume play or pause in neck band,3.0
really enjoyed the product and it goes very well with one plus mobile sound is clear and bass is also good,5.0
the quality is not good started abruptly switching off and battery draining within few days of purchase there is also a crackling noise now so that calls for bad quality definitely not recommended,1.0
now i am using this oneplus wbz bass edition for a month and its experience is truly awesome i used noise shot rush for but i will love to go for oneplus wbz bass edition,5.0
it was good just for 7 days post delivery i am not sure if i made a mistake buying it online laptop stopped working on 8th day and i had no option to place a request for replacement i called customer service of hp they said within 48 hrs technician should visit and its been more than 48 hrs and i have not even received any call i spent rs 42k and as i have to do work from home my work is hampering also cpu turns on but no display did all troubleshooting but no improvement for this new gen hp laptopon 27th hp sent an engineer and they are ready to help howver my case is pending as of 16th april as amazon did not mention the serial num on invoice and pslip hp needs invoice with serial number i am very much disappointed as i am stuck between two big brandsit is good if machine works fine if you are unlucky then may gonna pissed off after sale lets see how long do i have to wait to obtain the correct invoice from hpnote accept invoice with sr number mentioned on it then only hp can entertain easily,2.0
value for money,4.0
good product looking gorgeous,5.0
very good phone in cheapest price,5.0
i have used sony jbl synheiser earphones before this one no one yet completed with synheisers sound quality and battery life i was hesitant in purchasing one plus earphones as it was not a known brand in audio but based on the reviews and internet research convinced me that this earphone is good hence purchased it excellent sound quality excellent bass great battery life days usage on single charge good bluetooth connectivity remain connected if you are in some room which is far away from you device best earphones in this price range,5.0
i have recieved this phone on 14th of august 2020 and today is 24th of august 2020so after 10 days i am reviewing this phone because i have seen many negative reviews on amazon review portal so now my true experience is about this phone following1 processor media tek quad core is best because quad core take less power from battry than the octa core processor and i purchased this phone for my mom so quad core porcessor is sufficient to my mom2 battry life is good because of quad core processor3 ram is 2gb that is also sufficient4 display as always awesome as samsung provide5 mike and speakers quality is too good as always samsung provide6 many people said in the review that the mobile is automatically swiched off and on automatically yes i have seen this my own only one time but its not the problem every new phone have done this one time because of system works smoothly and after one time switch off on things happen then never repeated till my 10 days of use this phone so you people who is taking switch off on problem very seriously you should not this is one time process when phone is new sometimes phone may swich off and on automatically so dont panik at all for this7 most of the people want to replace the phone because of one time switch off on problem then i have to say one thing that your first phone is the only phone who is brand new and the replaced phone never be a new phone at all so never replace your new phone this is my own experience8 i am fully satisfied from this phone in this price of 64999this is all the reason that is why i am giving 5 star this phonethank u samsung,5.0
i have been using the earbuds for last six months and beleive me it meets all the requirements good quality durable built good sound and bass and a very good battery life,5.0
pathetic product not been able to connect with mobile since long after months i opened packet to use but it weired product very pathetic not been able to use it don t recommend to use not even there phone seven,1.0
average not bad,5.0
okok mobile auto brightness is not performing well it feels that phone needs to be more brighter battery charging time is about 100 mins which i think is a lot more when u say u have 18w charger regarding media when u play youtube its ok it should be some more better bur yes u can buy it if u need budget smart phone,5.0
i bought a new bullets wireless z bass edition the calls i m making has lots of noise and echoes the replacement one has the same issue whenever i m clearing the cache from recovery and restarting the phone the first few calls go okay and then the same issue comes back,5.0
excellent mobile phone,5.0
after using more than a year of using iphone11 here is my complete review 1 camera is almost perfect 810 except for some advantages youll see in samsung s20 zoom better image stabilisation etc 2 battery performance is 1010 3 os performance is 1010 4 build quality 910 as you need to buy good quality back cover with tampered 5 face lock feature is awesome 1010 6 you need to buy new charger but dont buy more than 18 watt charger optimum is 15 18 watt charger for fast chargin read more,5.0
bass is ok battery is excellent calling with mic is very good not as good as jbl earphones i have used before many earphones like sony samsung level realme sennheiser non of these are as good as jbl earphones jbl earphones have great low latency superb for pubg and a very pleasant sound so that s my point of view,3.0
i liked it very much super performance giving best battery life around one day fast charging is super camera quality is excellent no words,5.0
this phone is,5.0
very good right time delivery,3.0
excellent performance and camara quality genuine iphone with warranty,5.0
was a bit skeptical at first because i was apprehensive about the fact that a bluetooth earphone can outperform a standard over the ear headphone with significantly big speakers boy was i wrong i ve had this for a short while but it s been a delight pairing and connecting is like cutting through butter especially if you use a oneplus device even if you don t doesn t make much of a difference sound quality is far better than i expected with a balanced sound system it s not very bass heavy that muffles all the other frequencies but enough bass to feel that sweet beat you hear in edm songs tl dr you won t feel like you re listening to music muffled by a pillow that s characteristic of other bass focused earphones out there the price is justified it s incredibly light weight and the ear buds are comfortable and don t fall off easily noise cancellation is impressive too,5.0
a new product dose not get power rally dissatisfied with this,1.0
great product from oneplusi am have oneplus it work great with my phonewith original charge of oneplus i never have to worry of getting battery low of it nice sound great battery lifeif you have oneplus smartphone then you can go for it,5.0
writing this after months of usage good earphones with great sound quality bass at highest volume is a little crackly but thats expected when bass is boosted over all good quality earphones will probably last as long as your phone does,5.0
for gaming go for one plus because of battery isue,5.0
value of money,4.0
love it,5.0
oneplus bullets wireless z bass edition reverb red very nice,5.0
sound quality noise cancellation bass quality is good but can be increased by setting in phone equalizer if doing so the earphones are the best ones to hear you would love it overall,5.0
good quality value for money thanks flipkart,4.0
during calls the sound of other person varies or lags i e if other person is saying hello how are you then u will listen hello are you or hello how r u in fast motion i don t know if this is due to brand difference between my phone and one plus bullets or due to any other isse but it s happening overall audio quality is fine and balanced,3.0
poco m3 is really good i bought the yellow one back cam is good but im little disappointed in the front cam totally good thank u flipcart for the fast delivery,5.0
good product to buy has got good range and security access is made up with good ide its design is also good must buy,5.0
its very bad within month its not worcking at all and i want to know that it is return back or not because its in warenty period so what is procedure to return this item,1.0
the product is good amazing voice quality good bass a must buy,5.0
i have redmi note pro and aac is not there aac quality is very nice but this doesn t work in redmi note pr it works by sbc and sound is good but not as high quality as aac,5.0
in this range this phone is very good,4.0
mobile is good i bought the yellow one front and rear cameras are good too but the con is pics arent tht clear when we zoom in a lotthe picture quality is too good for short range pics as you can see the first one or the buildings one is taken with max zoom no heating issues with battery or while charging i use it for browsing listening songs to read books texting and calling so on a single charge i can use it for two days with apporx 18hrs of usage of above act read more,5.0
very nice product i love it,4.0
display is glued it properly worst camera,5.0
classy,5.0
its a chinese phone labelled as poco with 2 mp rear camera labelled as 48mp and no selfie camerauseless water notch performance average battery good camera very poor,4.0
the iphone is in original seal pack and delievered on time but they claim open box delivery but when ask the delivery man to open the box he denied and there is no such policies i showed him the official message from flipkart for open box delivery he again denied and says that i will not open it if you dont take i will return it but i took the risk and take it and everything is originally sealed pack the iphone 11 is best you should buy everything is working excellent,4.0
after observing intensely i can see there is a slight gap between display and body edges i never expectd no help both the side,4.0
good product i love i phone,5.0
i bought this product about one month back issue crackling noise while in call it is very annoying the person in other end whom we are speaking with not able to listen properly,2.0
i wish i could return you back this is one of the worst shopping i have done no sound quality n irritating n no single good reason to keep it other person on the call gets irritated if i plug my bluetooth all the surrounding sound goes,1.0
initially it worked well but within months volume rockers don t work and in this partial lockdown here all service centres are closed dunno when will they open and i will get replacement didnt expect this low quality from one plusmy boat rockers are much better and don t have any such issues with them using of boat rockers different models,3.0
nice product camera week,3.0
this beauty handles flawless connection in my 3bhk flatno signal dropsspeed issues planning to flash a custom firmware like ddwrt after sometime to leverage the hardware thanks flipkart,5.0
lovely product worth the price got it on discount thank you one n amazon,5.0
this is just awesome just like others i was also confused in real me one plus oppo boat but in k one plus is king just close your eyes and go for it sound quality is too good you can t listen in full volume bluetooth range is also top some times you may feel legancy but it is not too much battery is also very good charge for min enjoy days overall it s king in this price segment just go for it,5.0
first of all its an awesome producti bought this from flipkart rs 974i ordered this and got it in 5th day from the date of orderrange is very goodno heating issueno speed drop problem but there has a little bit problem to setup the routerin my 2100sq ft house i get range in each cornermy router is in the 2nd floorin the router has 3switch 1power 2wifi onoff 3resetoverall router is too good to useflipkart iis awesome alsothanx flipkart for this service,5.0
its very good battery life and display and video quality and ther performance of iphone,5.0
grade a1 phone,5.0
product is average to good not the best battery life is superb call quality not so good other person can hear all the noises around even what s far away on the streets audio quality is just okay fragile product though i ve bought of these in months so clearly doesn t last for a year bluetooth pairing with oneplus devices is fast,1.0
during neckband selection phase confused between boat rokerz one plus bullet bass edition but finally after watching lots of videos on youtube bought this neckband on april in till month really loved the product no issues very satisfied also recommend my other friends which i regret now but after months during calls not while playing videos audios distortion started coming not always but very frequently downloaded one plus care app found out that home pickups services are not available due to covid but if u buy new one they will definitely reach ur home but for home pickups they had covid as an excuse then searched for one plus centres nearby got one km aways from my place cost me to fro in traveling because can not use public transport due to covid i discussed the problem they asked for proof luckily i had recorded the calls so they said they will send product for testing will take days that means i have to spend again time also still they told it may be compatiblity issue asked which phone brand i use i replied redmi note they said there may be no problem with earphone it may be compatiblity issue i said my sister using motorola and having same problem in her phone too my friend was also came with me bought same neck band facing same problem but he didn t had recording of distortion as a proof so they dont even accept there product for testing his day completely wasted he was using vivo phone another my friend using real me phone having same neckband faced same issue these things i explained to them and also pointed out that these are major brands of phone they replied same sir compatibility issue i said if there was a compatiblity issue why i am not finding written discription of product on amazon why i have not faced so called compatiblity issue during first months i am feeling cheated why would i bought a product which is not compatible with my phone i can t change my phone for a earphone then they said they got to know about the problem after complaints started coming i replied so what s my fault in this if your product is not compatible i was not informed about this anywhere in discription what i do with this earphone now after that they agreed to take product for testing before this they just trying to make this a compatibility issue while accepting they repeatedly said if there were other reason of distortion other than compatibility issue they will replace neck band with the new one if not they can t do anything now they took neckband for testing told me to wait for days now no matter what happens product is going to cost me including traveling cost of repairs anyhow this caused me lots of inconvenience this is unexpected from the brand i respected so much please dont get influenced by you tubers they may be doing paid promotions none of them said about this distortion problem then i bought boat earphone of for my friends birthday gift instead of one plus as a result now i hate the word compatibility issue in my friend circle out are facing problems having phone brands redmi vivo real me my sisters phone motorola th friend bought just days ago on my recommendation which i regret now having oppo phone still working fine but neckband may remember its incompatibility with it after months,1.0
best product in amazon thanku so much amazon nd one plus neck band quality full bassed are so good to other band product,5.0
best i phone 11 in this price range look owsom very styles model make good impresion to others camera clarity is owsom i have also using iphone 7so display is i phone 7 great bcause i pbone 7 purchased in 50k so you will see visiable different,5.0
the media could not be loaded,1.0
the router is very good for the given price range works very well no data drops and all best in class range is good if you have a tight budget then this is the best option in the market and with the tplinks tether app you can customize the settings in seconds dont think just go for it,4.0
left one is not working after months of use tried to download waranty slip and invoice from amazon orders but unable to do that it is showing error document cannot be opened because it is corrupted or damaged will it be replaced in service center i dont knw,1.0
flawless,5.0
everything is fine except the mic doesn t work properly while speaking through a call caller at the other end don t hear properly would have given star if the mic worked properly,3.0
good quality material sound really really good battery min fast charge hrs battery full charge hrs battery using on iphone xs,5.0
i was searching for a good router from a monthmy friend suggested me about thisand yes it is one of the best routers under 150 mbps rangesatisfied till nowand flipkartyou are the best i got this juss 2 dayswao,5.0
after month mic is not working properly very less voice is going to other side over the calls another person cant hear me properly and there is no any damage or liquid spillage on the device warranty claim has been raised through one plus care app lets see what they will tell will uodate soon,5.0
amazing performance,5.0
best product gamers and any use,5.0
good camera and battery backup,4.0
while making calls the receiver hears a ringing noise and the conversation is not understandable at the other end its a horrible experience for the receiver while making calls not using the device anymore after months,3.0
this product is really very nicethanks to flipkart for deliver my order on a timely mannerkeep it up,3.0
poor performance used for more than a month charged for min working only for mincracking sound in calls music,1.0
nice performance,5.0
excellent service and timely delivered,5.0
best mobile under 11000,5.0
for the price range this one is good,4.0
oneplus is known for its quality products but this earphones is not upto their standard first thing the bass which they promise is not good at all sound quality is ok if you can compromise with bass quality second thing whenever you are playing a game their will be a sound break after every seconds which looks like that connectivity is not so strong i am using oneplus pro mobile and verified it with other wireless earphones and it works fine the issue is with these earphones only sometimes even it will disconnect in between using any app especially while playing games third thing their is no quickswitch provided in this bass edition earphones when i bought it for the first time i faced all above mentioned issues so i thought it s a defective piece and i have returned it even in replaced earphones also i faced same issue so i think its a problem with this item only not recommended,2.0
exept phone calls quality everything is good music gaming very low delay a must buy,5.0
valuable for money,5.0
i am writing this review after a week of use first thanks to truecomretail seller 100 genuine the phone is a beast fast smooth and a huge display camera 55 display 45 battery 55 one and half day screen time 8 hrs performance 55 only disappointment no adaptor i bought 20w adaptor separately full charge 60 min,4.0
very nice n clear,5.0
i ordered this router after comparing a lot and found this one as the most reliable and 5 star rated router in this range the router works great the signal never drops go for it,3.0
update after month of use there is crackling sound in the background that comes during calls games music anything randomly during calls once the crackling starts it continues it is known issue with the buds no warranty guarantee i suggested don t buy,1.0
sound quality is very good and external noise cancellation was pretty decent given the budget the quick switch is not as expected and it s kind of similar to the usual switching between one device to another,4.0
worst camera ever,4.0
got it for about inr 1100 bang for the buck performance is great keeping in mind that it is a dual antenna router there has been no trouble so far and this review is by a very satisfied customer go for it it is worth your money,5.0
the connection is immediate and the battery backup is excellent the range is pretty good for a bluetooth headset it is perfect for calls light weight and comfortable around the neck the bass and music is also quite good but i think it has room for improvement,5.0
have been using the product for more than 2 years and still it works great without a single problem i was skeptical to purchase the product as i have never heard of the brand earlier but it is worth every single rupee paid for it i have earlier used branded wifi routers which generally start giving problem after an year range and signal strength have always been a problem with them but this works exceptionally well at such a reasonable price covering my entire house without any signal read more,5.0
after months left side of earphone stop working and now i have to pay for to process the service also and it s not just rs or better buy sony products it s service is everywhere unlike oneplus,4.0
good and fast delivery by flipkart,5.0
everything is good but noise cancellation is zero percent easily catches noise of surroundings,4.0
the phone has amazing aesthetics leather finish on the back is a stand out thing for me design is so alluring that you can easily identify it from the moon,4.0
worth of money better than boat,5.0
everything awesome except camera,5.0
having battery issue,4.0
as claimed in product description charging for just minutes well that isn t true my product is taking up to an hour to get charged and just in month this is the condition i cannot return it now as according to return policy i can return it just within days otherwise sound quality is good but i personally wouldn t recommend it it is not worth spending rs i would recommend boat than oneplus,2.0
great phone at this price point superb cool design good battery display and overall performance is superbback camera goodfront camera is average,5.0
i always felt that one side of ear plug sounded higher than the other and sometimes audio will be too low even though i have turn full volume also while calling in crowded place i had difficulty in hearing otherside person i had replace this device once as i have recieved earlier one was faulty only one side of ear plug was working last but not the least within one year both ear plugs stopped working i have to twist my ear plugs cord to hear audio like we do with normal wired ear phones,3.0
absolute phone,5.0
its good battery and 6128 variant its super work,5.0
good product reasonable mobile,5.0
i received the package on sunday here is my reviewpros sound quality was awesome bass is nice connectivity is very fast nice quality it looks like premium earphones charging is excellent min hrs battery life just awesome cons i feel some disturbtiion while seeing movies the background music noise cancelation was good but not awesome this is my experience i think it s awesome to buy this productdon t listen to people who say bad it s just go for it thank you amazon for fast delivery,5.0
value for money phone,5.0
the media could not be loaded i like it but it was not connected my phone my phone is redmi note pro mobile,2.0
very good product must buy for people aiming in this range of price flipkart delivered it fast easy installation easy to connect and better bandwidth,5.0
good ontime delivery by flipkart product is awesome,5.0
good quality product,5.0
happy with the product overall performance of the product meets the expectation,5.0
good investment,5.0
camera is not that great rest is fine,4.0
charging and battery backup gajabconnectivity is also goodlooks v bhut achhe haap ess se recording v kar sakte ho bhut hi achha h aur bhut dur tak ka sound v catch kar leta h agr aap dhire se baat karne ke liye lena chahte h matlb ki aap gharvpe rhte ho aur aap apni gf bf se baat krna h to esse achha fusra option hai hi nhi,5.0
good mobile phone,4.0
don t purchase in sale in my earphone or i replaced once but same issue with entire batch it gives little noise after sec if you are okk with it then purchase,2.0
good and light,4.0
beast phone camera quality is best in market capture every detail of an object without losing the quality also it can shoot videos upto 4k at 60fps display 61 inch awesome flawless true tone display build glass finish makes the iphone scratch free slippery in hand must have a good quality case performance i dont have to to say anything no other brand phone can match this iphones performance battery only flaw i have found that the performance of battery is not upto t read more,5.0
i am using it it is best for the music but average for calling because noise cancellation was average if you are looking in this price range then i suggest please don t get confused by other neckbands just go with this,5.0
value for money,5.0
its a good product,5.0
product is worst used two months and had problem with one head phone and service is really worst by oneplus i don t recommend to buy oneplus products,1.0
camera is average selfy battery is very good and performance is ok recommend this for whom looking good performance6 128and battery not camera,5.0
while i am speaking the other side they are getting more disturbance i haven t expect this from one plus,2.0
sound quality not all that great but it s above average build quality is above average comfort is also decent quick switch is a tad bit confusing on the bass edition not even sure if it works the right price for these would be around rs,3.0
these are my first bluetooth earphones and the oneplus bullets work much better than the truly wireless experience you get at similar price range the mic works perfectly and without lag and the instant bluetooth connection to either my phone or mobile gives a joyous handsfree experience with the device and headphones separated by even a floor,5.0
thanks for low price in best divce,4.0
it is not best mobile,5.0
believe or not its not nice bass quality bakwasss go for boat neckband or realme or mi don t buy this nahi to patchtayega very very poor bass don t listen to the youtube reviews and buy no bass built quality excellent but bass better to but boats,1.0
